Car_Id,Company,Model,Variant,FuelType,Colour,Kilometer driven,BodyStyle,TransmissionType,Registered_city,Registered_state,ManufactureDate,ModelYear,Manufacturing price,Reason,Age
580610,MARUTI SUZUKI,DZIRE(2017_2020),VXI,PETROL,Red,14720,SEDAN,Manual,mumbai,maharashtra,01-02-2020,2020,386099,Budget,48
580619,HYUNDAI,EON,D LITE PLUS,PETROL,Dark Grey,49917,HATCHBACK,Manual,gurgaon,haryana,01-09-2014,2014,676699,Income issues,64
580646,RENAULT,KWID(2015_2019),1.0 RXT AMT O,PETROL,Red,26642,HATCHBACK,Manual,bengaluru,karnataka,01-11-2016,2016,386799,Budget,28
580647,HYUNDAI,GRAND I10(2017-2020),MAGNA 1.2 KAPPA VTVT,PETROL,Orange,16806,HATCHBACK,Manual,navi mumbai,maharashtra,01-10-2018,2018,382799,Budget,60
580737,HYUNDAI,CRETA,E 1.5 PETROL,PETROL,White,28264,SUV,Manual,bengaluru,karnataka,01-07-2021,2021,,Budget,27
580766,HYUNDAI,GRAND I10,1.2 KAPPA ASTA,PETROL,Blue,36735,HATCHBACK,Manual,new delhi,delhi,01-06-2018,2018,377299,Income issues,56
580799,MERCEDES BENZ,ML CLASS,250 CDI,DIESEL,Blue,114736,Sedan,Manual,gurgaon,haryana,01-12-2015,2015,,Budget,58
580801,KIA,SELTOS,GTX PLUS AT 1.5 DIESEL,DIESEL,Silver,44354,SUV,Manual,pune,maharashtra,01-12-2019,2019,,Income issues,30
580804,JEEP,COMPASS,SPORT PLUS 2.0 DIESEL,DIESEL,White,9109,SUV,Manual,delhi,delhi,01-05-2019,2019,,Income issues,23
580806,HYUNDAI,VERNA,1.6 CRDI S AT,DIESEL,White,72637,SEDAN,Manual,mumbai,maharashtra,01-06-2016,2016,,Income issues,33
580823,HYUNDAI,ELITE I20,SPORTZ 1.2,PETROL,Silver,87944,HATCHBACK,Manual,hyderabad,telangana,01-03-2018,2018,252199,Income issues,63
580825,HONDA,CITY,1.5 V MT,PETROL,Black,91000,SEDAN,Manual,bengaluru,karnataka,01-11-2010,2010,387599,Budget,70
580877,TOYOTA,INNOVA CRYSTA,2.8 ZX AT 7 STR,DIESEL,Golden Beige,54104,MPV,Automatic,faridabad,haryana,01-10-2019,2019,522599,Budget,70
580926,MARUTI SUZUKI,CIAZ,VDI MT SHVS,DIESEL,Brown,45000,SEDAN,Automatic,bangalore south,karnataka,01-04-2017,2017,241799,Income issues,19
580944,HONDA,CRV,2.4 AT,PETROL,A Silver,75000,SUV,Automatic,hyderabad,telangana,01-05-2014,2014,511499,Income issues,25
580964,HYUNDAI,AURA,SX PLUS 1.2 AMT PETROL,PETROL,Grey,15634,SEDAN,Automatic,navi mumbai,maharashtra,01-01-2021,2021,289699,Budget,19
580967,MARUTI SUZUKI,WAGON R 1.0,LXI CNG,CNG,White,102197,HATCHBACK,Automatic,dombivali,maharashtra,01-05-2014,2014,359199,Income issues,25
580971,AUDI,A4,2.0 TDI 140BHP STANDARD,DIESEL,White,96000,SEDAN,Automatic,pune,maharashtra,01-05-2013,2013,290699,Budget,60
580982,MARUTI SUZUKI,CELERIO X,ZXI AMT,PETROL,White,58771,HATCHBACK,Automatic,mumbai east,maharashtra,01-12-2017,2017,1182304,Budget,35
581032,HONDA,AMAZE,1.2 VXMT I VTEC,PETROL,Silver,44043,SEDAN,Automatic,lucknow,uttar pradesh,01-08-2015,2015,626999,Budget,46
581105,HYUNDAI,TUCSON,2WD AT GLS DIESEL,DIESEL,White,125561,SUV,Automatic,pune,maharashtra,01-02-2017,2017,257499,Budget,41
581110,HYUNDAI,TUCSON,2WD MT DIESEL,DIESEL,Black,90386,SUV,Automatic,pune,maharashtra,01-02-2018,2018,199999,Income issues,30
581111,HYUNDAI,CRETA,CRDI 1.4 E PLUS,DIESEL,Black,170758,SUV,Automatic,nalasopara,maharashtra,01-01-2016,2016,469999,Budget,44
581118,KIA,CARENS,LUXURY PLUS 1.4 PETROL DCT 6 STR,PETROL,Black,9000,MPV,Automatic,chennai,tamil nadu,01-03-2022,2022,386299,Budget,61
581124,MARUTI SUZUKI,SWIFT,VXI AMT,PETROL,White,32596,HATCHBACK,Automatic,hyderabad,telangana,01-08-2022,2022,166199,Budget,55
581127,MARUTI SUZUKI,BALENO,ALPHA 1.2,PETROL,Grey,17243,HATCHBACK,Automatic,chennai,tamil nadu,01-08-2018,2018,533399,Income issues,50
581164,MARUTI SUZUKI,ALTO K10,VXI,PETROL,White,71000,HATCHBACK,Manual,mumbai,maharashtra,01-05-2018,2018,335099,Income issues,57
581218,JEEP,WRANGLER,UNLIMITED 4X4 DIESEL,DIESEL,Blue,94220,SUV,Manual,delhi,delhi,01-09-2017,2017,,Income issues,51
581235,HYUNDAI,VERNA,CRDI 1.6 EX AT,DIESEL,G. Red,66030,SEDAN,Automatic,delhi,delhi,01-03-2018,2018,431399,Budget,18
581240,HONDA,JAZZ,1.2 S I VTEC,PETROL,Maroon,64046,HATCHBACK,Automatic,bengaluru,karnataka,01-09-2016,2016,336699,Budget,63
581241,HONDA,JAZZ,1.2 V CVT I VTEC BSIV,PETROL,Brown,41000,HATCHBACK,Automatic,delhi,delhi,01-03-2017,2017,354099,Budget,34
581246,MARUTI SUZUKI,ERTIGA,VXI,PETROL,White,95509,MPV,Automatic,vadodara,gujarat,01-02-2014,2014,238299,Budget,25
581356,TATA,NEXON,XZA PLUS DIESEL,DIESEL,Beige Blue,95547,HATCHBACK,Automatic,new delhi,delhi,01-03-2019,2019,199199,Income issues,46
581421,HYUNDAI,I10,MAGNA 1.2,PETROL,White,54662,HATCHBACK,Manual,rajapur,maharashtra,01-03-2010,2010,280799,Income issues,59
581453,KIA,CARENS,LUXURY PLUS 1.5 DIESEL AT 7 STR,DIESEL,Silver,12000,MPV,Manual,new delhi,delhi,01-01-2022,2022,467399,Budget,37
581481,HYUNDAI,ELANTRA,2.0 SX O AT,PETROL,Pearl White,69000,SEDAN,Manual,mumbai,maharashtra,01-02-2018,2018,396499,Income issues,49
581516,TOYOTA,COROLLA ALTIS,1.8 VL AT,CNG,White,57847,SEDAN,Manual,mumbai,maharashtra,01-06-2009,2009,,Budget,22
581525,HONDA,CITY 5TH GEN,V PETROL BS-VI,PETROL,A Silver,37838,SEDAN,Manual,pune,maharashtra,01-02-2021,2021,187599,Budget,64
581619,HYUNDAI,ELITE I20,SPORTZ 1.2,PETROL,Orange,25655,HATCHBACK,Manual,chennai,tamil nadu,01-03-2019,2019,567199,Income issues,42
581624,HYUNDAI,VERNA,1.6 CRDI S,DIESEL,White,84310,SEDAN,Manual,chennai,tamil nadu,01-09-2015,2015,520499,Budget,37
581649,HONDA,AMAZE,1.2 SMT I VTEC,PETROL,Red,54859,SEDAN,Manual,hyderabad,telangana,01-10-2018,2018,249599,Budget,26
581653,HONDA,WR V,VX MT PETROL,PETROL,Red,51346,SUV,Automatic,mumbai,maharashtra,01-10-2018,2018,487499,Income issues,33
581674,RENAULT,TRIBER,RXT,PETROL,Silver,10064,MPV,Automatic,ghaziabad,uttar pradesh,01-02-2020,2020,366399,Income issues,30
581686,MARUTI SUZUKI,BALENO,DELTA,PETROL,Red,33962,HATCHBACK,Automatic,hyderabad,telangana,01-06-2017,2017,623899,Budget,21
581689,MAHINDRA,XUV500(2017_2018),W6 AT 1.99,DIESEL,White,62915,SUV,Automatic,delhi,delhi,01-04-2017,2017,202899,Income issues,22
581692,BMW,X1,SDRIVE 20D,DIESEL,Orange,44300,SUV,Automatic,mumbai east,maharashtra,01-12-2014,2014,694299,Budget,63
581693,AUDI,A3,35 TDI TECHNOLOGY + SUNROOF,DIESEL,White,47549,SEDAN,Automatic,mumbai west,maharashtra,01-12-2014,2014,1335521,Budget,33
581696,MARUTI SUZUKI,ALTO 800,LXI,PETROL,Grey,68305,HATCHBACK,Manual,chennai,tamil nadu,01-01-2016,2016,376499,Budget,43
581705,HYUNDAI,CRETA,1.6 VTVT S,PETROL,White,36823,COMPACTSUV,Manual,chennai,tamil nadu,01-02-2016,2016,707799,Budget,27
581706,KIA,SELTOS(2020-2022),HTK 1.5,PETROL,White,24518,SUV,Manual,badlapur,maharashtra,01-08-2020,2020,973899,Budget,35
581707,TATA,TIAGO,REVOTRON XZ PLUS,PETROL,Red,60937,HATCHBACK,Manual,mumbai,maharashtra,01-03-2019,2019,419199,Budget,37
581712,SKODA,OCTAVIA(2015-2017),ELEGANCE 1.8 TSI AT,PETROL,Silver,72344,SEDAN,Manual,hyderabad,telangana,01-03-2016,2016,286899,Budget,61
581722,TOYOTA,INNOVA CRYSTA,2.8 GX AT 7 STR,DIESEL,Grey,85420,MPV,Manual,bangalore central,karnataka,01-05-2018,2018,384699,Budget,32
581725,MERCEDES BENZ,C CLASS,200 CGI AVANTGARDE,PETROL,A Silver,82000,SEDAN,Automatic,chennai,tamil nadu,01-01-2011,2011,806099,Budget,62
581734,MAHINDRA,TUV 300,T10 AMT DUAL TONE,DIESEL,G. Red,86183,SUV,Automatic,trichy,tamil nadu,01-06-2017,2017,292799,Income issues,29
581748,RENAULT,TRIBER,RXL,PETROL,Milky White,44931,MPV,Automatic,new delhi,delhi,01-10-2020,2020,438099,Budget,41
581749,RENAULT,CAPTUR,RXE DIESEL,DIESEL,Dark Grey,72493,SUV,Automatic,pune,maharashtra,01-03-2018,2018,788499,Income issues,48
581774,AUDI,A3(2014-2017),35 TDI TECHNOLOGY,DIESEL,White,42840,SEDAN,Automatic,delhi,delhi,01-12-2015,2015,,Budget,43
581780,HONDA,BR V,VX DIESEL,DIESEL,Red,43921,SUV,Automatic,thane,maharashtra,01-11-2016,2016,,Income issues,34
581851,MARUTI SUZUKI,SWIFT DZIRE,VXI,PETROL,Red,24121,SEDAN,Manual,ghaziabad,uttar pradesh,01-07-2017,2017,1248358,Budget,45
581863,MARUTI SUZUKI,WAGON R 1.0,LXI CNG,CNG,White,81236,HATCHBACK,Manual,delhi,delhi,01-01-2017,2017,81000,Income issues,65
581867,HONDA,WR V,VX MT PETROL,PETROL,Red,35298,SUV,Manual,delhi,delhi,01-02-2019,2019,340199,Income issues,61
581871,HYUNDAI,VENUE,SX PLUS 1.0 TURBO DCT,PETROL,Forest Dew,42138,SUV,Manual,hyderabad,telangana,01-11-2019,2019,410599,Budget,18
581928,HONDA,CITY(2011-2014),1.5 S AT,PETROL,Golden Beige,84000,SEDAN,Manual,mumbai west,maharashtra,01-08-2012,2012,606699,Income issues,47
581942,TATA,HARRIER,XZA+ 2.0L KRYOTEC BSVI,DIESEL,Black,16191,SUV,Manual,navi mumbai,maharashtra,01-06-2021,2021,475399,Income issues,56
581950,HYUNDAI,I20,SPORTZ 1.2 O,PETROL,White,64462,HATCHBACK,Manual,bengaluru,karnataka,01-04-2015,2015,199299,Budget,64
581993,MARUTI SUZUKI,VITARA BREZZA,VDI AMT,DIESEL,Red,69768,SUV,Automatic,new delhi,delhi,01-05-2019,2019,378299,Budget,26
581994,TATA,MANZA(2011_2015),EX QUADRAJET,DIESEL,Wine Red,46624,SEDAN,Automatic,electronic city,karnataka,01-12-2013,2013,481699,Budget,22
582005,MARUTI SUZUKI,SWIFT,VXI,PETROL,Grey,32547,HATCHBACK,Manual,hyderabad,telangana,01-01-2022,2022,490799,Budget,64
582008,MARUTI SUZUKI,CELERIO,ZXI AMT,PETROL,Grey,23035,HATCHBACK,Automatic,electronic city,karnataka,01-08-2017,2017,457799,Budget,21
582013,MARUTI SUZUKI,CELERIO,VXI AMT,PETROL,Silky Silver,50708,HATCHBACK,Automatic,lucknow,uttar pradesh,01-05-2015,2015,366799,Budget,67
582029,MARUTI SUZUKI,ZEN ESTILO,VXI,PETROL,Beige,85211,HATCHBACK,Manual,panvel,maharashtra,01-04-2009,2009,571799,Budget,46
582036,HYUNDAI,GRAND I10,ASTA AT 1.2 KAPPA VTVT,PETROL,Stain Grey,65000,HATCHBACK,Automatic,bengaluru,karnataka,01-12-2015,2015,469299,Income issues,40
582045,MARUTI SUZUKI,SWIFT DZIRE,1.3 VDI AMT,DIESEL,White,43252,SEDAN,Automatic,mumbai west,maharashtra,01-03-2018,2018,374799,Budget,51
582060,MARUTI SUZUKI,DZIRE,VXI AMT,PETROL,A Silver,14905,SEDAN,Automatic,pune,maharashtra,01-12-2018,2018,887499,Income issues,35
582064,HYUNDAI,CRETA,1.6E PLUS,PETROL,A Blue,68400,SUV,Automatic,gurgaon,haryana,01-08-2017,2017,1119381,Budget,56
582131,MERCEDES BENZ,CLA CLASS,200 CDI SPORT,DIESEL,Dark Blue,13504,SEDAN,Automatic,faridabad,haryana,01-06-2019,2019,352299,Income issues,25
582142,KIA,SELTOS,HTX 1.5,PETROL,White,3850,SUV,Automatic,hyderabad,telangana,01-07-2021,2021,,Budget,65
582230,JEEP,COMPASS,LIMITED 2.0 DIESEL 4X4,DIESEL,Silver,38751,SUV,Automatic,raigarh,maharashtra,01-08-2018,2018,536199,Budget,39
582245,HONDA,CITY,1.5 VX CVT,PETROL,White,54219,SEDAN,Automatic,hyderabad,telangana,01-03-2016,2016,357399,Budget,47
582250,TATA,TIGOR(2018-2020),REVOTORQ XM,DIESEL,Red,13101,SEDAN,Automatic,nandyal,andhra pradesh,01-10-2018,2018,438299,Income issues,36
582252,MERCEDES BENZ,C CLASS,200 K ELEGANCE AT,PETROL,White,34000,SEDAN,Automatic,kolar,karnataka,01-03-2010,2010,298599,Income issues,66
582272,VOLKSWAGEN,POLO(2012-2014),TRENDLINE 1.2L D,DIESEL,Red,75046,HATCHBACK,Automatic,delhi,delhi,01-03-2013,2013,1447530,Budget,62
582275,FORD,ENDEAVOUR,TITANIUM 3.2 4X4 AT,DIESEL,Red,64788,SUV,Automatic,mysore,karnataka,01-06-2017,2017,304599,Budget,41
582281,AUDI,A6(2011-2015),2.0 TDI,DIESEL,Grey,77000,SEDAN,Automatic,delhi,delhi,01-02-2013,2013,490000,Budget,66
582302,TOYOTA,COROLLA ALTIS,1.8 VL AT,PETROL,A Silver,80000,SEDAN,Automatic,pune,maharashtra,01-03-2012,2012,199699,Budget,51
582359,MARUTI SUZUKI,EECO,5 STR CNG WITH AC PLUSHTR,CNG,Silver,40267,VAN,Manual,mumbai west,maharashtra,01-01-2018,2018,228699,Budget,33
582361,MAHINDRA,XUV500,W6,DIESEL,Black,59619,SUV,Manual,bengaluru,karnataka,01-10-2014,2014,415699,Income issues,57
582363,SKODA,SUPERB, ELEGANCE 1.8 TSI AT,PETROL,Grey,67615,Sedan,Manual,bangalore central,karnataka,01-08-2013,2013,299599,Budget,45
582383,MARUTI SUZUKI,BALENO,DELTA 1.2 BS-VI,PETROL,White,22376,HATCHBACK,Manual,hyderabad,telangana,01-04-2021,2021,205199,Budget,61
582407,HYUNDAI,I10(2010_2017),SPORTZ 1.2 AT KAPPA 2,PETROL,Grey,67000,HATCHBACK,Manual,delhi,delhi,01-01-2013,2013,322499,Budget,55
582535,MAHINDRA,XUV300,W8 DIESEL,DIESEL,Silver,69143,SUV,Manual,delhi,delhi,01-06-2021,2021,277099,Income issues,54
582553,MARUTI SUZUKI,XL6,ALPHA AT PETROL,PETROL,Silver,17814,MPV,Manual,mumbai,maharashtra,01-10-2020,2020,241199,High traffic urban area,57
582561,HYUNDAI,I10,SPORTZ 1.2 KAPPA2,PETROL,Red,17527,HATCHBACK,Manual,mumbai west,maharashtra,01-06-2013,2013,362699,Pandemic,27
582581,MARUTI SUZUKI,SWIFT DZIRE,VXI,PETROL,Blue,122145,SEDAN,Manual,thane,maharashtra,01-10-2008,2008,822899,High traffic urban area,64
582632,MARUTI SUZUKI,BALENO,DELTA 1.2,PETROL,Grey,41814,HATCHBACK,Manual,bengaluru,karnataka,01-08-2017,2017,855999,High traffic urban area,52
582634,HYUNDAI,VERNA,1.6 CRDI SX,DIESEL,Black,49261,SEDAN,Manual,delhi,delhi,01-03-2018,2018,419699,High traffic urban area,19
582647,HYUNDAI,i20,SPORTZ 1.2,PETROL,White,16694,HATCHBACK,Manual,new delhi,delhi,01-03-2021,2021,70000,High traffic urban area,22
582684,MAHINDRA,SCORPIO,S11 2WD,DIESEL,Silver,126307,SUV,Automatic,mumbai,maharashtra,01-09-2018,2018,1826684,Pandemic,18
582694,MAHINDRA,KUV100,K4 PLUS 5 SEATER PETROL,PETROL,Red,62001,HATCHBACK,Automatic,noida,uttar pradesh,01-03-2016,2016,401799,High traffic urban area,29
582708,HYUNDAI,AURA,S 1.2 AMT PETROL,PETROL,Grey,43228,SEDAN,Automatic,gurgaon,haryana,01-05-2021,2021,1352489,Pandemic,42
582710,TOYOTA,COROLLA ALTIS,1.8 VL AT,PETROL,Brown,46726,SEDAN,Automatic,pune,maharashtra,01-05-2017,2017,460999,High traffic urban area,49
582711,MERCEDES BENZ,E-CLASS(2009-2013),E350 CDI AVANTGARDE,DIESEL,Golden,132565,SEDAN,Automatic,banglore-cafe dly,karnataka,01-03-2013,2013,516000,Pandemic,49
582763,MARUTI SUZUKI,SWIFT,VDI,DIESEL,White,46703,HATCHBACK,Manual,ahmedabad east,gujarat,01-03-2019,2019,270000,High traffic urban area,55
582767,FORD,FIGO(2012-2015),DURATORQ DIESEL EXI 1.4,DIESEL,Red,155000,HATCHBACK,Manual,hyderabad,telangana,01-08-2012,2012,182199,Pandemic,29
582770,RENAULT,TRIBER,RXZ,PETROL,Orange,20796,MPV,Manual,delhi,delhi,01-11-2019,2019,89000,High traffic urban area,60
582783,TATA,ALTROZ,XZ PETROL,PETROL,White,7779,HATCHBACK,Manual,navi mumbai,maharashtra,01-07-2022,2022,312499,High traffic urban area,34
582785,MARUTI SUZUKI,CIAZ,SIGMA 1.3 HYBRID,PETROL,Silver,73812,SEDAN,Manual,bengaluru,karnataka,01-07-2018,2018,246699,High traffic urban area,30
582787,HONDA,JAZZ,1.2 V CVT I VTEC BSIV,PETROL,White,39145,HATCHBACK,Manual,gandhi nagar,gujarat,01-09-2015,2015,1490758,High traffic urban area,28
582791,MARUTI SUZUKI,WAGON R 1.0,VXI + O,PETROL,Red,62139,HATCHBACK,Manual,gurgaon,haryana,01-07-2018,2018,639499,Pandemic,63
582804,HONDA,CITY,1.5 V AT,PETROL,Purple,50130,SEDAN,Automatic,noida,uttar pradesh,01-05-2012,2012,102499,High traffic urban area,31
582814,FORD,FIGO,EXI DURATEC 1.2,PETROL,Silver,53230,HATCHBACK,Manual,mumbai,maharashtra,01-03-2011,2011,673999,High traffic urban area,46
582863,KIA,SELTOS,1.5 IVT HTX,PETROL,White,33227,SUV,Manual,ahmedabad,gujarat,01-11-2019,2019,111000,High traffic urban area,70
582954,MARUTI SUZUKI,CELERIO X,ZXI AMT(O),PETROL,Grey,30588,HATCHBACK,Manual,bengaluru,karnataka,01-07-2018,2018,267899,High traffic urban area,53
582996,FORD,ECOSPORT,TITANIUM 1.5L TDCI,DIESEL,White,60790,SUV,Manual,noida,uttar pradesh,01-11-2018,2018,523899,High traffic urban area,50
583008,MAHINDRA,XUV500,W6 4X2,DIESEL,White,104000,SUV,Manual,pune,maharashtra,01-11-2015,2015,491499,High traffic urban area,33
583012,MARUTI SUZUKI,CELERIO,VXI AMT,PETROL,Silver,36433,HATCHBACK,Automatic,bengaluru,karnataka,01-10-2014,2014,680199,Pandemic,22
583013,VOLKSWAGEN,VENTO,HIGHLINE 1.2 PETROL AT,PETROL,Pearl White,65950,SEDAN,Automatic,thane,maharashtra,01-02-2016,2016,374199,Pandemic,50
583032,VOLKSWAGEN,POLO,GT TSI,PETROL,White,62700,HATCHBACK,Automatic,gandhinagar,gujarat,01-03-2021,2021,371899,High traffic urban area,34
583033,MAHINDRA,SCORPIO,S5 2WD,DIESEL,Black,133320,SUV,Automatic,mumbai,maharashtra,01-01-2018,2018,726099,Pandemic,24
583035,MARUTI SUZUKI,BALENO,ZETA 1.2,PETROL,Blue,50041,HATCHBACK,Automatic,surat,gujarat,01-01-2017,2017,1112008,High traffic urban area,69
583063,TOYOTA,URBAN CRUISER,HIGH GRADE MT,PETROL,White,24009,SUV,Automatic,delhi,delhi,01-06-2021,2021,,High traffic urban area,39
583065,SKODA,OCTAVIA,1.8 TSI L&K,PETROL,Brown,41524,SEDAN,Automatic,bengaluru,karnataka,01-12-2019,2019,,High traffic urban area,42
583072,MARUTI SUZUKI,RITZ,VDI BS IV,DIESEL,White,44182,HATCHBACK,Manual,navimumbai,maharashtra,01-05-2015,2015,,High traffic urban area,42
583075,BMW,X1(2010-2012),SDRIVE20D M SPORT,DIESEL,Blue,104000,SUV,Manual,new delhi,delhi,01-03-2011,2011,841699,Pandemic,29
583077,RENAULT,KIGER(2022-2023),RXT MT,PETROL,White,37726,SUV,Manual,noida,uttar pradesh,01-04-2022,2022,,High traffic urban area,55
583111,HYUNDAI,CRETA,SX 1.6 (O) PETROL,PETROL,White,31516,SUV,Manual,bangalore south,karnataka,01-06-2018,2018,595999,High traffic urban area,32
583130,HYUNDAI,VENUE,S 1.2 PETROL,PETROL,White,22487,SUV,Manual,mumbai,maharashtra,01-11-2020,2020,275599,High traffic urban area,25
583137,TATA,TIGOR,REVOTORQ XT,DIESEL,Red,58287,SEDAN,Manual,bengaluru,karnataka,01-03-2018,2018,541799,High traffic urban area,38
583140,HONDA,CITY(2017-2020),SV PETROL,PETROL,Red,106118,SEDAN,Manual,mumbai east,maharashtra,01-07-2017,2017,180699,High traffic urban area,32
583144,HYUNDAI,I20,ASTA 1.2 O,PETROL,Red,58437,HATCHBACK,Manual,ghaziabad,uttar pradesh,01-12-2016,2016,509099,High traffic urban area,43
583151,HYUNDAI,I20,SPORTZ 1.4 CRDI,DIESEL,White,74960,HATCHBACK,Manual,faridabad,haryana,01-08-2013,2013,444499,High traffic urban area,41
583168,MARUTI SUZUKI,SWIFT,ZXI,PETROL,White,49808,HATCHBACK,Manual,delhi,delhi,01-02-2021,2021,367999,High traffic urban area,56
583172,RENAULT,DUSTER,RXL PACK DIESEL 85,DIESEL,Grey,36468,SUV,Manual,faridabad,haryana,01-05-2014,2014,491399,Pandemic,27
583186,TATA,HEXA,XE 4X2 7 STR,DIESEL,White,14713,SUV,Automatic,bangalore central,karnataka,01-11-2018,2018,531899,High traffic urban area,46
583192,VOLKSWAGEN,AMEO,HIGHLINE PLUS 1.5L (D),DIESEL,Grey,66252,SEDAN,Automatic,bangalore south,karnataka,01-05-2018,2018,650799,High traffic urban area,48
583283,HYUNDAI,CRETA,1.6 VTVT SX PLUS,PETROL,White,50264,COMPACTSUV,Automatic,chennai,tamil nadu,01-07-2017,2017,283099,High traffic urban area,52
583291,HONDA,CITY,S MT DIESEL,DIESEL,Cherry,60752,SEDAN,Automatic,hyderabad,telangana,01-01-2014,2014,664399,High traffic urban area,18
583308,FORD,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,Diamond White,91160,SUV,Manual,new delhi,delhi,01-05-2016,2016,333299,High traffic urban area,64
583338,MG,HECTOR PLUS,SHARP PRO 1.5 PETROL TURBO CVT 6 STR,PETROL,White,4468,SUV,Automatic,hyderabad,telangana,01-01-2023,2023,297799,High traffic urban area,54
583423,HONDA,WR V,VX MT PETROL,PETROL,White,48262,SUV,Automatic,rewari,haryana,01-05-2017,2017,581099,High traffic urban area,31
583432,MAHINDRA,BOLERO,DI,DIESEL,Grey,80692,SUV,Manual,gurgaon,haryana,01-01-2012,2012,202799,High traffic urban area,30
583442,HONDA,CITY,VX CVT PETROL,PETROL,White,22101,SEDAN,Manual,pune,maharashtra,01-07-2016,2016,959399,High traffic urban area,26
583445,MAHINDRA,XUV 500,W10,DIESEL,White,54131,SUV,Manual,noida,uttar pradesh,01-01-2016,2016,378999,High traffic urban area,25
583458,VOLKSWAGEN,TIGUAN,HIGHLINE TDI,DIESEL,Silver,44191,SUV,Manual,bengaluru,karnataka,01-09-2017,2017,189599,High traffic urban area,59
583461,TOYOTA,FORTUNER,2.8 2WD MT,DIESEL,White,43621,SUV,Manual,new delhi,delhi,01-12-2018,2018,400099,High traffic urban area,55
583463,AUDI,A6,35 TDI TECHNOLOGY,DIESEL,Black,49000,SEDAN,Manual,mumbai,maharashtra,01-07-2015,2015,531399,High traffic urban area,56
583464,AUDI,A6,2.0 TDI PREMIUM PLUS,DIESEL,White,22000,SEDAN,Manual,lucknow,uttar pradesh,01-02-2014,2014,358799,High traffic urban area,62
583607,TATA,TIGOR,REVOTRON XZA,PETROL,Red,32073,SEDAN,Manual,bardoli,gujarat,01-10-2018,2018,1367538,High traffic urban area,35
583629,KIA,SONET,HTK PLUS 1.2 FACELIFT,PETROL,Red,15308,SUV,Manual,electronic city,karnataka,01-01-2022,2022,484199,Pandemic,51
583692,RENAULT,KWID,1.0 RXT AMT O,PETROL,White,17859,HATCHBACK,Manual,bangalore k r puram,karnataka,01-06-2017,2017,380299,Income issues,61
583715,HYUNDAI,VERNA,1.6 VTVT SX,PETROL,Black,55176,SEDAN,Manual,chennai,tamil nadu,01-02-2019,2019,536099,Income issues,27
583868,HYUNDAI,ALCAZAR(2021-2023),2.0 SIGNATURE O 6 STR AT,PETROL,Grey,9409,SUV,Manual,pune,maharashtra,01-09-2021,2021,530699,Budget,54
583889,HYUNDAI,GRAND I10,SPORTZ O U2 1.2 CRDI,DIESEL,Red,76050,HATCHBACK,Manual,hyderabad,telangana,01-07-2017,2017,235299,Budget,31
583942,FORD,ECOSPORT(2017-2019),TITANIUM + 1.5L TDCI,DIESEL,Red,50495,SUV,Manual,new delhi,delhi,01-09-2018,2018,50000,Income issues,24
584009,JEEP,COMPASS,LIMITED 1.4 PETROL AT,PETROL,Silver,35680,SUV,Manual,pune,maharashtra,01-01-2018,2018,164499,Income issues,42
584532,MAHINDRA,TUV 300,T8,DIESEL,Black,38936,SUV,Manual,electronic city,karnataka,01-07-2016,2016,242499,Budget,41
584671,VOLKSWAGEN,AMEO,HIGHLINE 1.2L PLUS (P),PETROL,White,33135,SEDAN,Manual,mumbai,maharashtra,01-11-2016,2016,227099,Budget,66
584877,HYUNDAI,GRAND I10,1.2 KAPPA ASTA O,PETROL,White,62560,HATCHBACK,Manual,mumbai,maharashtra,01-02-2017,2017,660199,Budget,58
584880,MARUTI SUZUKI,ALTO,LXI BS IV,PETROL,Red,94201,HATCHBACK,Manual,hyderabad,telangana,01-07-2011,2011,506299,Budget,43
584895,NISSAN,MICRA ACTIVE,XV,PETROL,Blue,44515,HATCHBACK,Manual,delhi,delhi,01-05-2016,2016,328099,Budget,52
584907,HYUNDAI,XCENT,S 1.1 CRDI,DIESEL,Silver,64285,SEDAN,Manual,panvel,maharashtra,01-09-2015,2015,517299,Budget,35
584965,HONDA,JAZZ,1.2 V CVT I VTEC BSIV,PETROL,Urban Titanium,28627,HATCHBACK,Manual,kalyan,maharashtra,01-11-2016,2016,322699,High traffic urban area,23
584977,FORD,FIGO ASPIRE,TREND  1.5,DIESEL,Silver,137388,SEDAN,Manual,mumbai,maharashtra,01-03-2016,2016,302799,High traffic urban area,25
584982,MAHINDRA,KUV100,K6 6 SEATER PETROL,PETROL,Orange,13812,HATCHBACK,Automatic,mumbai west,maharashtra,01-03-2017,2017,421499,High traffic urban area,33
585007,MARUTI SUZUKI,SWIFT,VXI 1.2 BS IV,PETROL,Grey,47129,HATCHBACK,Manual,gurgaon,haryana,01-11-2018,2018,450399,High traffic urban area,48
585012,HYUNDAI,I20,SPORTZ 1.4 CRDI,DIESEL,White,108000,HATCHBACK,Manual,ahmedabad east,gujarat,01-06-2014,2014,359899,High traffic urban area,42
585018,VOLKSWAGEN,POLO,GT TSI 1.2 PETROL AT,PETROL,White,63088,HATCHBACK,Automatic,bengaluru,karnataka,01-07-2017,2017,1129683,High traffic urban area,55
